Unnamed: 0,Drug1,Drug2,Cell line,synergy,fold,index,Cosmic sample Id,Tissue,set,predict,abs_error
28762,DOXORUBICIN,MK-2206,NCIH23,4.8120266701,1,28762,905942.0,lung,test_dc,3.5772166,1.2348100448863768
7109,ETOPOSIDE,MK-8776,LOVO,18.1856706223,2,7109,907790.0,digestive_system,test_dc,19.420658,1.2349874892722639
34507,METHOTREXATE,SORAFENIB,UACC62,-6.0951960558,3,34507,905976.0,skin,test_dc,-4.8563566,1.2388394350114256
36678,MK-4541,METFORMIN,MDAMB436,-4.600857262,1,36678,1240172.0,breast,test_dc,-3.3612313,1.2396259349431151
26078,CARBOPLATIN,MK-8669,A375,27.2673244026,1,26078,906793.0,skin,test_dc,28.508932,1.241607711047461
17852,PACLITAXEL,L778123,SW837,0.9481719086,0,17852,909755.0,digestive_system,test_dc,2.1915772,1.2434052875212158
2730,CARBOPLATIN,DINACICLIB,NCIH2122,-6.4705489798,1,2730,722046.0,lung,test_dc,-5.224905,1.2456439657619143
3362,CYCLOPHOSPHAMIDE,AZD1775,RKO,4.4787374533,0,3362,909698.0,digestive_system,test_dc,5.7250357,1.2462982141194336
41689,PD325901,OXALIPLATIN,VCAP,-2.8208567367,0,41689,1299075.0,urogenital_system,test_dc,-4.069969,1.2491124405460936
33602,METFORMIN,MK-8669,RKO,17.2435938073,0,33602,909698.0,digestive_system,test_dc,15.993447,1.250146503528029
32966,LAPATINIB,SN-38,LOVO,25.4765296164,3,32966,907790.0,digestive_system,test_dc,26.727398,1.2508683023011713
3446,CYCLOPHOSPHAMIDE,BORTEZOMIB,SW837,5.0059096372,0,3446,909755.0,digestive_system,test_dc,6.2585754,1.2526658022531247
37864,MK-4827,OXALIPLATIN,MSTO,-4.0413466997,0,37864,908152.0,lung,test_dc,-2.7874117,1.2539350099416993
15848,MK-8669,SN-38,OV90,11.055025806,3,15848,1240197.0,urogenital_system,test_dc,12.3090105,1.2539846996762698
32196,L778123,SUNITINIB,A2058,21.0205887367,2,32196,906792.0,skin,test_dc,19.766434,1.2541550208796863
45849,ZOLINZA,OXALIPLATIN,NCIH2122,11.0474376883,3,45849,722046.0,lung,test_dc,9.788343,1.2590942587345708
31135,GEMCITABINE,MK-5108,VCAP,3.5848796045,4,31135,1299075.0,urogenital_system,test_dc,4.8491993,1.264319690543945
17739,PACLITAXEL,DINACICLIB,UWB1289,-20.161572599,4,17739,1480374.0,urogenital_system,test_dc,-21.427723,1.2661503319082037
18637,PD325901,OXALIPLATIN,VCAP,-2.8208567367,0,18637,1299075.0,urogenital_system,test_dc,-1.5526623,1.2681944833201784
15917,MK-8669,TOPOTECAN,LOVO,18.6708997021,2,15917,907790.0,digestive_system,test_dc,17.397738,1.2731621990482438
37615,MK-4827,DINACICLIB,MSTO,-2.5557381455,0,37615,908152.0,lung,test_dc,-3.834012,1.278273886055176
16481,MRK-003,GELDANAMYCIN,SW837,-7.7038491176,3,16481,909755.0,digestive_system,test_dc,-8.98281,1.2789609028467774
23830,5-FU,ZOLINZA,OCUBM,-7.8034975342,2,23830,909256.0,breast,test_dc,-6.5244064,1.2790911010945312
42063,SUNITINIB,AZD1775,NCIH520,4.0762137574,2,42063,908443.0,lung,test_dc,2.7967782,1.279435555343115
7616,GEMCITABINE,ABT-888,LOVO,-2.3760725672,0,7616,907790.0,digestive_system,test_dc,-3.6559217,1.279849130416577
5757,DOXORUBICIN,MK-4827,RPMI7951,-9.422881614,3,5757,910903.0,skin,test_dc,-8.140478,1.2824034798447261
22070,VINORELBINE,SORAFENIB,SW837,-0.7298523117,1,22070,909755.0,digestive_system,test_dc,0.55277634,1.2826286483699219
36582,MK-4541,GEMCITABINE,UWB1289,-6.5100936387,4,36582,1480374.0,urogenital_system,test_dc,-5.2267,1.2833938095984374
25798,CARBOPLATIN,DINACICLIB,UACC62,3.3118188771,1,25798,905976.0,skin,test_dc,2.0276163,1.2842026146640868
11781,MITOMYCINE,DINACICLIB,HCT116,1.8224480643,0,11781,905936.0,digestive_system,test_dc,0.53700066,1.2854474081720704
36621,MK-4541,L778123,UWB1289,18.3941063087,0,36621,1480374.0,urogenital_system,test_dc,17.108496,1.2856105964197262
31633,L778123,DINACICLIB,VCAP,4.8548212654,3,31633,1299075.0,urogenital_system,test_dc,6.1420326,1.2872113578910156
10514,METFORMIN,MK-5108,SKMES1,1.6547028816,2,10514,909728.0,lung,test_dc,0.36433047,1.2903724110380188
5388,DOXORUBICIN,BEZ-235,HCT116,8.4090712723,4,5388,905936.0,digestive_system,test_dc,9.700933,1.2918621841208981
4765,DEXAMETHASONE,GELDANAMYCIN,HT144,-8.6847139954,1,4765,907067.0,skin,test_dc,-9.977338,1.292623841819239
23954,ABT-888,GELDANAMYCIN,SKMES1,7.8085166783,3,23954,909728.0,lung,test_dc,9.108704,1.3001869349812498
1841,AZD1775,SORAFENIB,RKO,-1.1666525432,1,1841,909698.0,digestive_system,test_dc,0.13607207,1.3027246126065093
15609,MK-5108,TOPOTECAN,NCIH2122,-12.8758393999,3,15609,722046.0,lung,test_dc,-11.569812,1.3060275789161135
1544,AZD1775,MK-4827,NCIH1650,22.48071637,1,1544,687800.0,lung,test_dc,21.174217,1.306499145878906
23615,5-FU,MK-8776,HCT116,18.7968621722,4,23615,905936.0,digestive_system,test_dc,17.488956,1.3079057207839853
12393,MK-2206,ABT-888,NCIH520,2.490904694,4,12393,908443.0,lung,test_dc,3.7988946,1.3079899497835692
39750,MRK-003,MITOMYCINE,A2058,-1.7836315572,1,39750,906792.0,skin,test_dc,-0.4724822,1.3111493527627442
23148,5-FU,BEZ-235,NCIH2122,7.6972734841,1,23148,722046.0,lung,test_dc,9.009318,1.3120448676456054
40791,PACLITAXEL,DINACICLIB,UWB1289,-20.161572599,4,40791,1480374.0,urogenital_system,test_dc,-21.474049,1.3124760155019537
27014,CYCLOPHOSPHAMIDE,SUNITINIB,A375,8.3621193843,2,27014,906793.0,skin,test_dc,9.675601,1.3134816212541995
22302,ZOLINZA,BEZ-235,SK-OV-3,21.0928275459,1,22302,905959.0,urogenital_system,test_dc,22.407763,1.3149349815658198
25719,CARBOPLATIN,BORTEZOMIB,T-47D,-49.5887152938,1,25719,905945.0,breast,test_dc,-48.268944,1.3197715071789062
29863,ETOPOSIDE,DINACICLIB,SKMEL30,3.0278303939,1,29863,909726.0,skin,test_dc,4.3515444,1.3237139862879883
6893,ETOPOSIDE,GELDANAMYCIN,SW837,17.1279716809,0,6893,909755.0,digestive_system,test_dc,15.803422,1.324549706717871
305,5-FU,GELDANAMYCIN,SW837,-10.0141809923,4,305,909755.0,digestive_system,test_dc,-8.68937,1.3248108369655274
1156,AZD1775,ABT-888,HT144,5.6905908645,2,1156,907067.0,skin,test_dc,4.363535,1.3270559371318358
23745,5-FU,SUNITINIB,MDAMB436,5.2313892647,3,23745,1240172.0,breast,test_dc,6.5595937,1.3282044128207522
34183,METHOTREXATE,L778123,OCUBM,3.0355123692,2,34183,909256.0,breast,test_dc,4.365452,1.3299394435441405
25634,CARBOPLATIN,AZD1775,RKO,11.3336169165,0,25634,909698.0,digestive_system,test_dc,10.003608,1.3300091665610356
23169,5-FU,BORTEZOMIB,A2058,-5.2398784479,2,23169,906792.0,skin,test_dc,-3.9063609,1.3335175832607176
26671,CYCLOPHOSPHAMIDE,L778123,HT144,-0.3651390749,3,26671,907067.0,skin,test_dc,0.9689611,1.3341001945517945
21151,VINBLASTINE,MK-5108,HT144,13.581008089,2,21151,907067.0,skin,test_dc,14.917028,1.3360203381240243
9495,LAPATINIB,DINACICLIB,A2058,12.2502026071,3,9495,906792.0,skin,test_dc,13.586821,1.3366179953169919
795,ABT-888,BEZ-235,A2058,24.0709714753,3,795,906792.0,skin,test_dc,22.72831,1.3426618439523423
8895,L778123,MK-8669,A2058,58.8758485289,3,8895,906792.0,skin,test_dc,57.530327,1.345521685638282
24862,AZD1775,SN-38,UACC62,13.058902395,0,24862,905976.0,skin,test_dc,11.712492,1.3464104058642583
42298,SUNITINIB,GELDANAMYCIN,OCUBM,10.6206314718,3,42298,909256.0,breast,test_dc,9.271146,1.3494856511823237
42501,SUNITINIB,MK-8669,MDAMB436,16.7636947367,4,42501,1240172.0,breast,test_dc,15.412729,1.3509654733943357
41238,PACLITAXEL,SUNITINIB,MDAMB436,0.0360374643,0,41238,1240172.0,breast,test_dc,-1.3176416,1.3536790801676148
40394,MRK-003,VINORELBINE,SKMES1,19.679807689,2,40394,909728.0,lung,test_dc,21.038681,1.358873341273437
22061,VINORELBINE,SORAFENIB,OV90,19.7668998175,1,22061,1240197.0,urogenital_system,test_dc,18.402029,1.3648707800244146
27904,DEXAMETHASONE,LAPATINIB,NCIH23,5.8710821113,4,27904,905942.0,lung,test_dc,4.501007,1.3700750312218748
11131,METHOTREXATE,L778123,OCUBM,3.0355123692,2,11131,909256.0,breast,test_dc,4.4081554,1.3726430720841796
18186,PACLITAXEL,SUNITINIB,MDAMB436,0.0360374643,0,18186,1240172.0,breast,test_dc,-1.3401356,1.3761730386408204
10721,METFORMIN,TEMOZOLOMIDE,A375,-3.7947620517,3,10721,906793.0,skin,test_dc,-5.1711283,1.376366221310254
38584,MK-5108,SN-38,NCIH23,11.8908155494,1,38584,905942.0,lung,test_dc,13.27183,1.3810140557025399
41680,PD325901,OXALIPLATIN,SKMEL30,-13.1345583331,0,41680,909726.0,skin,test_dc,-14.515837,1.3812783825982429
37083,MK-4541,PACLITAXEL,SK-OV-3,8.7052696613,3,37083,905959.0,urogenital_system,test_dc,10.095176,1.3899060818030282
37999,MK-4827,SORAFENIB,NCIH23,0.4358429335,3,37999,905942.0,lung,test_dc,-0.95455754,1.3904004715325318
19599,SUNITINIB,SN-38,HCT116,7.0956575454,1,19599,905936.0,digestive_system,test_dc,5.704725,1.3909327567342284
34148,METHOTREXATE,GELDANAMYCIN,RKO,-29.2779515925,0,34148,909698.0,digestive_system,test_dc,-30.669998,1.3920465764453134
35333,MITOMYCINE,SUNITINIB,RKO,-5.9000856657,0,35333,909698.0,digestive_system,test_dc,-4.506816,1.3932697553606443
1385,AZD1775,ERLOTINIB,LOVO,14.1313265841,3,1385,907790.0,digestive_system,test_dc,12.737054,1.3942727129452148
18715,PD325901,SORAFENIB,VCAP,5.8484376588,0,18715,1299075.0,urogenital_system,test_dc,7.245001,1.3965631804333984
5766,DOXORUBICIN,MK-4827,UWB1289,-0.2095963688,3,5766,1480374.0,urogenital_system,test_dc,1.1892697,1.3988660307033813
42703,SUNITINIB,SORAFENIB,OCUBM,0.6560864114,3,42703,909256.0,breast,test_dc,-0.7444446,1.4005310200883545
32388,L778123,ZOLINZA,UWB1289,15.6786202773,1,32388,1480374.0,urogenital_system,test_dc,17.080906,1.4022856370066403
39065,MRK-003,ABT-888,SW837,-5.1884260469,0,39065,909755.0,digestive_system,test_dc,-6.5913215,1.4028954214532714
37537,MK-4827,BORTEZOMIB,MSTO,36.1794612495,1,37537,908152.0,lung,test_dc,37.583473,1.4040119560664053
32486,LAPATINIB,BORTEZOMIB,NCIH1650,-8.6918379358,0,32486,687800.0,lung,test_dc,-10.101737,1.4098990865999017
5568,DOXORUBICIN,ERLOTINIB,T-47D,23.9114139301,1,5568,905945.0,breast,test_dc,22.494757,1.4166572314916017
41205,PACLITAXEL,SORAFENIB,NCIH520,1.5670485898,4,41205,908443.0,lung,test_dc,2.985758,1.4187094763773682
7077,ETOPOSIDE,MK-8669,NCIH520,4.9081852455,0,7077,908443.0,lung,test_dc,3.4865043,1.4216809291700443
26211,CARBOPLATIN,SORAFENIB,NCIH2122,-13.316542336,1,26211,722046.0,lung,test_dc,-11.892222,1.424319931520019
44024,VINBLASTINE,GELDANAMYCIN,RKO,-7.0019557195,1,44024,909698.0,digestive_system,test_dc,-8.427614,1.425658492536133
25714,CARBOPLATIN,BORTEZOMIB,SKMEL30,-1.4937476361,1,25714,909726.0,skin,test_dc,-2.920177,1.4264293467796387
29615,ERLOTINIB,TOPOTECAN,LOVO,32.1263854418,3,29615,907790.0,digestive_system,test_dc,30.698376,1.4280097398956997
39558,MRK-003,GEMCITABINE,NCIH2122,-0.8950635125,4,39558,722046.0,lung,test_dc,0.53637105,1.4314345647651674
16961,MRK-003,OXALIPLATIN,SKMES1,-7.2697133832,0,16961,909728.0,lung,test_dc,-8.702273,1.4325599856354492
8604,L778123,ERLOTINIB,NCIH520,14.0909160225,0,8604,908443.0,lung,test_dc,15.526066,1.4351498039160155
24325,AZD1775,BORTEZOMIB,UACC62,-5.2405010851,2,24325,905976.0,skin,test_dc,-6.6828146,1.442313512983496
20084,TEMOZOLOMIDE,LAPATINIB,RKO,-7.3663995486,4,20084,909698.0,digestive_system,test_dc,-8.815866,1.4494669217369145
29172,ERLOTINIB,BEZ-235,A2058,30.4472347297,0,29172,906792.0,skin,test_dc,31.897278,1.4500431023312501
1394,AZD1775,ERLOTINIB,OV90,-3.7588275894,3,1394,1240197.0,urogenital_system,test_dc,-5.2090764,1.4502488151715331
30965,GEMCITABINE,GELDANAMYCIN,OV90,-1.2397136102,0,30965,1240197.0,urogenital_system,test_dc,0.21323954,1.4529531458893539
3602,CYCLOPHOSPHAMIDE,GELDANAMYCIN,SW837,-3.7189683843,0,3602,909755.0,digestive_system,test_dc,-5.1731024,1.4541339945452147
783,5-FU,ZOLINZA,RPMI7951,-0.2406381746,2,783,910903.0,skin,test_dc,1.2156136,1.4562517781919189
41128,PACLITAXEL,MK-8776,OCUBM,-11.4508123495,0,41128,909256.0,breast,test_dc,-9.986344,1.4644680120366207
10206,METFORMIN,DASATINIB,T-47D,13.1320297388,0,10206,905945.0,breast,test_dc,14.597886,1.4658563467102539
11455,METHOTREXATE,SORAFENIB,UACC62,-6.0951960558,3,11455,905976.0,skin,test_dc,-4.6273646,1.4678314203324705
34566,METHOTREXATE,TEMOZOLOMIDE,MDAMB436,-7.2367248051,3,34566,1240172.0,breast,test_dc,-5.762933,1.4737920276952146
29354,ERLOTINIB,GELDANAMYCIN,RKO,2.1746192737,4,29354,909698.0,digestive_system,test_dc,0.70048356,1.474135713137866
40329,MRK-003,VINBLASTINE,HT144,39.8932681696,1,40329,907067.0,skin,test_dc,38.413044,1.4802241937699208
33157,METFORMIN,BEZ-235,HT144,13.9856760398,3,33157,907067.0,skin,test_dc,15.472896,1.4872195824534185
19697,SUNITINIB,TEMOZOLOMIDE,SKMES1,20.647746146,2,19697,909728.0,lung,test_dc,19.157696,1.4900503757363275
24446,AZD1775,ERLOTINIB,OV90,-3.7588275894,3,24446,1240197.0,urogenital_system,test_dc,-2.2629745,1.4958530887438721
42830,TEMOZOLOMIDE,ABT-888,SW837,-12.7510161189,4,42830,909755.0,digestive_system,test_dc,-11.253629,1.497387388126075
35944,MK-2206,SORAFENIB,OCUBM,3.6259836104,4,35944,909256.0,breast,test_dc,2.1257212,1.5002623941982178
21860,VINORELBINE,MK-4827,NCIH1650,-5.2707469472,4,21860,687800.0,lung,test_dc,-3.7686021,1.502144814402759
9129,L778123,SORAFENIB,OVCAR3,-21.1367340348,4,9129,905933.0,urogenital_system,test_dc,-22.64038,1.503646824575
30777,GEMCITABINE,BEZ-235,SK-OV-3,3.4713939593,0,30777,905959.0,urogenital_system,test_dc,1.9629236,1.5084703133267943
36204,MK-4541,CARBOPLATIN,HCT116,2.8293053578,2,36204,905936.0,digestive_system,test_dc,4.342452,1.513146691455371
24018,ABT-888,MK-8776,MDAMB436,9.0264111901,4,24018,1240172.0,breast,test_dc,10.541465,1.515053615503028
27903,DEXAMETHASONE,LAPATINIB,NCIH2122,32.6939190724,4,27903,722046.0,lung,test_dc,34.20972,1.5158015391722657
38465,MK-5108,MK-8776,NCIH1650,-3.7483841302,0,38465,687800.0,lung,test_dc,-5.2657585,1.517374384204297
45177,VINORELBINE,TEMOZOLOMIDE,HCT116,-35.5239906623,0,45177,905936.0,digestive_system,test_dc,-37.041763,1.5177726433640615
1575,AZD1775,MK-5108,HCT116,11.0015617068,0,1575,905936.0,digestive_system,test_dc,9.482914,1.5186477358527348
8873,L778123,MK-5108,NCIH1650,3.4886563108,0,8873,687800.0,lung,test_dc,5.0079308,1.5192744448152342
15503,MK-5108,PD325901,SKMES1,-6.6377385702,2,15503,909728.0,lung,test_dc,-5.1182394,1.5194991674290037
36096,MK-4541,AZD1775,NCIH2122,-0.3903367009,3,36096,722046.0,lung,test_dc,-1.9165194,1.5261827025576415
15717,MK-8669,GELDANAMYCIN,HCT116,7.4513908107,4,15717,905936.0,digestive_system,test_dc,8.979005,1.527614049224316
1221,AZD1775,BEZ-235,OV90,15.8839717032,4,1221,1240197.0,urogenital_system,test_dc,14.356023,1.5279488684221683
24481,AZD1775,GELDANAMYCIN,NCIH23,-19.3168936658,1,24481,905942.0,lung,test_dc,-17.788416,1.528477756986522
34117,METHOTREXATE,ERLOTINIB,UACC62,8.6466050994,2,34117,905976.0,skin,test_dc,7.1162157,1.5303893935284183
8409,L778123,AZD1775,OV90,5.161012797,4,8409,1240197.0,urogenital_system,test_dc,6.6949034,1.533890576718262
28987,DOXORUBICIN,SORAFENIB,HT144,-4.139761502,1,28987,907067.0,skin,test_dc,-5.673783,1.5340213234699709
19546,SUNITINIB,OXALIPLATIN,UACC62,-8.757806778,3,19546,905976.0,skin,test_dc,-7.2218723,1.5359344482880868
23037,ZOLINZA,TOPOTECAN,OVCAR3,-1.0537908009,2,23037,905933.0,urogenital_system,test_dc,0.4824909,1.53628169807865
28766,DOXORUBICIN,MK-2206,OV90,3.7818636008,1,28766,1240197.0,urogenital_system,test_dc,5.3221354,1.5402718476558106
28233,DEXAMETHASONE,SUNITINIB,UWB1289,5.4382292279,4,28233,1480374.0,urogenital_system,test_dc,6.983336,1.5451067439322754
23266,5-FU,DINACICLIB,NCIH23,-9.5337022995,0,23266,905942.0,lung,test_dc,-11.0794525,1.5457502151484377
42715,SUNITINIB,SORAFENIB,UACC62,3.854611654,3,42715,905976.0,skin,test_dc,2.306931,1.5476806351706545
2887,CARBOPLATIN,LAPATINIB,NCIH23,-6.743798977,4,2887,905942.0,lung,test_dc,-5.1958437,1.5479552804057617
14899,MK-4827,SN-38,MDAMB436,20.4483452345,2,14899,1240172.0,breast,test_dc,21.997478,1.5491332506074222
5045,DEXAMETHASONE,MK-8776,NCIH1650,6.2021920576,4,5045,687800.0,lung,test_dc,7.751363,1.549170742998145
228,5-FU,DINACICLIB,T-47D,-2.721986339,0,228,905945.0,breast,test_dc,-1.1695973,1.5523890708954466
3794,CYCLOPHOSPHAMIDE,MK-5108,SKMES1,2.0794680424,3,3794,909728.0,lung,test_dc,0.5267538,1.5527142591739866
18355,PD325901,BEZ-235,SKMEL30,30.0141290826,2,18355,909726.0,skin,test_dc,31.568413,1.5542836981617185
29965,ETOPOSIDE,LAPATINIB,LNCAP,27.812676562,4,29965,907788.0,urogenital_system,test_dc,29.368671,1.555994855236328
39533,MRK-003,GELDANAMYCIN,SW837,-7.7038491176,3,39533,909755.0,digestive_system,test_dc,-9.262372,1.5585228993067384
15461,MK-5108,OXALIPLATIN,RKO,3.9725210028,3,15461,909698.0,digestive_system,test_dc,5.5315404,1.5590193910293455
44688,VINORELBINE,DASATINIB,RPMI7951,10.2822484096,2,44688,910903.0,skin,test_dc,8.718871,1.5633772929618157
5710,DOXORUBICIN,MK-2206,NCIH23,4.8120266701,1,5710,905942.0,lung,test_dc,3.2480676,1.563959052683618
8448,L778123,BEZ-235,NCIH520,32.7332409523,0,8448,908443.0,lung,test_dc,31.159615,1.5736263893117197
14724,MK-4827,MK-8669,NCIH520,9.909229782,2,14724,908443.0,lung,test_dc,11.484171,1.5749411316962885
13535,MK-4541,L778123,A375,8.2223684816,0,13535,906793.0,skin,test_dc,6.6416388,1.5807297258016604
41715,PD325901,SN-38,OVCAR3,31.5834286837,2,41715,905933.0,urogenital_system,test_dc,33.166443,1.5830141873937507
7755,GEMCITABINE,BORTEZOMIB,NCIH520,-17.7878873701,4,7755,908443.0,lung,test_dc,-19.373302,1.5854150896167951
16837,MRK-003,MK-5108,OCUBM,-0.7140196636,4,16837,909256.0,breast,test_dc,0.87301916,1.5870388224401795
3318,CYCLOPHOSPHAMIDE,ABT-888,NCIH520,4.4289515908,0,3318,908443.0,lung,test_dc,6.017153,1.5882011954548831
26879,CYCLOPHOSPHAMIDE,MK-8669,OV90,13.0321042728,2,26879,1240197.0,urogenital_system,test_dc,11.440722,1.5913818072848631
34860,MITOMYCINE,DINACICLIB,UWB1289,-3.6453365755,0,34860,1480374.0,urogenital_system,test_dc,-2.0514438,1.5938927602686768
13648,MK-4541,METFORMIN,VCAP,17.6323062473,1,13648,1299075.0,urogenital_system,test_dc,19.229015,1.5967091030417961
40888,PACLITAXEL,L778123,MSTO,10.7316914694,0,40888,908152.0,lung,test_dc,12.33286,1.6011685235809576
32832,LAPATINIB,MK-8669,UWB1289,24.1277595676,2,32832,1480374.0,urogenital_system,test_dc,22.52544,1.6023193515355452
30161,ETOPOSIDE,MK-8776,LOVO,18.1856706223,2,30161,907790.0,digestive_system,test_dc,16.582245,1.6034257492531268
45354,ZOLINZA,BEZ-235,SK-OV-3,21.0928275459,1,45354,905959.0,urogenital_system,test_dc,22.699312,1.6064846641830073
3311,CYCLOPHOSPHAMIDE,ABT-888,LOVO,-4.9527410642,0,3311,907790.0,digestive_system,test_dc,-3.344795,1.6079460755677975
6110,ERLOTINIB,ABT-888,SKMES1,1.8673791234,4,6110,909728.0,lung,test_dc,3.483305,1.6159258540169923
43562,TEMOZOLOMIDE,TOPOTECAN,SW837,-12.0639363353,2,43562,909755.0,digestive_system,test_dc,-10.443437,1.6204997126803704
35325,MITOMYCINE,SUNITINIB,NCIH2122,-1.7493304285,0,35325,722046.0,lung,test_dc,-3.3707411,1.6214107004215088
10212,METFORMIN,DINACICLIB,A2058,2.4158587026,4,10212,906792.0,skin,test_dc,0.7923419,1.6235168146491028
17277,MRK-003,VINBLASTINE,HT144,39.8932681696,1,17277,907067.0,skin,test_dc,38.267395,1.6258731500687489
16689,MRK-003,METHOTREXATE,SK-OV-3,12.2044323069,2,16689,905959.0,urogenital_system,test_dc,13.833024,1.6285917180633795
3592,CYCLOPHOSPHAMIDE,GELDANAMYCIN,OCUBM,10.5092421499,0,3592,909256.0,breast,test_dc,12.138299,1.6290568384422848
10228,METFORMIN,DINACICLIB,MSTO,0.3270443706,4,10228,908152.0,lung,test_dc,-1.3059705,1.633014920183435
21663,VINORELBINE,DINACICLIB,MDAMB436,-6.3975537953,2,21663,1240172.0,breast,test_dc,-8.032895,1.6353412928958004
27990,DEXAMETHASONE,MK-4827,RPMI7951,-22.8128765048,2,27990,910903.0,skin,test_dc,-24.454662,1.6417858181980485
33258,METFORMIN,DASATINIB,T-47D,13.1320297388,0,33258,905945.0,breast,test_dc,14.773871,1.6418416830139648
4382,DASATINIB,SN-38,NCIH1650,35.8039923517,4,4382,687800.0,lung,test_dc,37.449177,1.6451844366300747
28136,DEXAMETHASONE,PD325901,NCIH1650,9.110371388,4,28136,687800.0,lung,test_dc,10.75569,1.645318232971679
33485,METFORMIN,MK-2206,RKO,11.5367719568,4,33485,909698.0,digestive_system,test_dc,9.891192,1.6455795205817374
9181,L778123,SUNITINIB,VCAP,13.581039813,2,9181,1299075.0,urogenital_system,test_dc,15.226993,1.645952794116699
21480,VINORELBINE,ABT-888,RPMI7951,-11.4158291886,3,21480,910903.0,skin,test_dc,-9.769103,1.6467261383680665
39734,MRK-003,METHOTREXATE,OV90,5.2299529596,2,39734,1240197.0,urogenital_system,test_dc,3.577493,1.6524600072531985
13521,MK-4541,GEMCITABINE,RPMI7951,-6.4650082944,4,13521,910903.0,skin,test_dc,-8.119876,1.6548676134979496
37920,MK-4827,PD325901,T-47D,-8.5397661653,3,37920,905945.0,breast,test_dc,-6.8847513,1.6550148454147457
7329,GELDANAMYCIN,BEZ-235,A2058,34.5733358528,2,7329,906792.0,skin,test_dc,36.229237,1.6559007499832035
1475,AZD1775,LAPATINIB,RKO,1.5089875002,3,1475,909698.0,digestive_system,test_dc,-0.14973305,1.6587205518576766
25939,CARBOPLATIN,LAPATINIB,NCIH23,-6.743798977,4,25939,905942.0,lung,test_dc,-5.0823364,1.66146255121875
11219,METHOTREXATE,MK-2206,SW837,8.37102601,1,11219,909755.0,digestive_system,test_dc,10.032523,1.6614971452124028
38400,MK-5108,MK-4827,SK-OV-3,19.0968516414,3,38400,905959.0,urogenital_system,test_dc,17.434885,1.6619666163755866
22767,ZOLINZA,MK-8776,RPMI7951,1.8168101563,1,22767,910903.0,skin,test_dc,0.15174936,1.6650607987188615
3619,CYCLOPHOSPHAMIDE,L778123,HT144,-0.3651390749,3,3619,907067.0,skin,test_dc,1.3006502,1.6657893138907838
31768,L778123,GEMCITABINE,MSTO,-6.7100050636,4,31768,908152.0,lung,test_dc,-8.379849,1.669844370298926
10863,METHOTREXATE,AZD1775,RPMI7951,-9.0067378,0,10863,910903.0,skin,test_dc,-7.3351154,1.671622367260742
33768,METFORMIN,SUNITINIB,UWB1289,9.8885754211,1,33768,1480374.0,urogenital_system,test_dc,8.215783,1.6727923018983404
5510,DOXORUBICIN,DINACICLIB,LOVO,-2.2887098533,0,5510,907790.0,digestive_system,test_dc,-3.9669223,1.6782124298726075
11645,MITOMYCINE,AZD1775,SKMES1,-1.1415291736,3,11645,909728.0,lung,test_dc,-2.8216524,1.6801232388145508
36842,MK-4541,MK-4827,OV90,-5.3849242458,1,36842,1240197.0,urogenital_system,test_dc,-3.6996477,1.685276580776196
28883,DOXORUBICIN,MK-8669,OV90,4.6617469458,3,28883,1240197.0,urogenital_system,test_dc,2.9761062,1.6856407789604004
33564,METFORMIN,MK-5108,RPMI7951,2.9889242467,2,33564,910903.0,skin,test_dc,4.6757383,1.6868140879557618
10935,METHOTREXATE,BORTEZOMIB,NCIH520,-34.766331767,2,10935,908443.0,lung,test_dc,-33.07837,1.687962626374997
8670,L778123,GELDANAMYCIN,HCT116,23.558919388,0,8670,905936.0,digestive_system,test_dc,21.86842,1.6904997407832028
36546,MK-4541,GEMCITABINE,A2058,2.1154547064,4,36546,906792.0,skin,test_dc,0.41773456,1.6977201430493225
24855,AZD1775,SN-38,RPMI7951,8.5637486183,0,24855,910903.0,skin,test_dc,10.262759,1.6990105903791992
32706,LAPATINIB,MK-2206,SKMEL30,26.6949345807,2,32706,909726.0,skin,test_dc,28.400417,1.7054827471808593
14451,MK-4827,BEZ-235,NCIH520,13.2667361593,0,14451,908443.0,lung,test_dc,14.973452,1.7067154550798822
11421,METHOTREXATE,SORAFENIB,A2058,-10.3285896176,3,11421,906792.0,skin,test_dc,-12.039475,1.7108858233790034
18153,PACLITAXEL,SORAFENIB,NCIH520,1.5670485898,4,18153,908443.0,lung,test_dc,3.2809153,1.7138666705149415
10127,METFORMIN,BEZ-235,SW837,14.2095594356,3,10127,909755.0,digestive_system,test_dc,15.93209,1.722530370003028
42033,SUNITINIB,ABT-888,SK-OV-3,10.4513518318,4,42033,905959.0,urogenital_system,test_dc,8.725286,1.7260663017096682
1732,AZD1775,OXALIPLATIN,UACC62,-2.913415953,1,1732,905976.0,skin,test_dc,-4.64048,1.7270640885039064
45439,ZOLINZA,DASATINIB,VCAP,24.0889916415,3,45439,1299075.0,urogenital_system,test_dc,22.36037,1.7286210055136735
31507,L778123,BEZ-235,SKMEL30,29.3865144253,0,31507,909726.0,skin,test_dc,31.119621,1.733106851555469
40963,PACLITAXEL,MK-2206,LNCAP,-11.8099559152,2,40963,907788.0,urogenital_system,test_dc,-10.074195,1.73576100705791
37949,MK-4827,SN-38,LOVO,6.5890423086,2,37949,907790.0,digestive_system,test_dc,4.8528414,1.736200931341699
42749,SUNITINIB,TEMOZOLOMIDE,SKMES1,20.647746146,2,42749,909728.0,lung,test_dc,18.908627,1.739119589603515
